DeckId;DeckName;DeckNameWithoutSpaces;NameCard;Version;Column1
DBMF;Deck Build Pack: Mystic Fighters;Deck-Build-Pack:-Mystic-Fighters;Waking the Dragon (V.2 - Parallel Rare);2;Parallel Rare
MP15;2015 Mega-Tin Mega Pack;2015-Mega-Tin-Mega-Pack;Wall of Disruption;0;
SECE;Secrets of Eternity;Secrets-of-Eternity;Wall of Disruption;0;
SECE-JP;Secrets of Eternity (OCG);Secrets-of-Eternity-(OCG);Wall of Disruption;0;
SGX1;Speed Duel GX: Duel Academy Box;Speed-Duel-GX:-Duel-Academy-Box;Wall of Disruption;0;
ST16;Starter Deck 2016;Starter-Deck-2016;Wall of Disruption;0;
YS16;Starter Deck: Yuya;Starter-Deck:-Yuya;Wall of Disruption;0;
SP15;Star Pack Arc-V;Star-Pack-Arc-V;Wall of Disruption (V.1 - Common);1;Common
SP15;Star Pack Arc-V;Star-Pack-Arc-V;Wall of Disruption (V.2 - Shatterfoil);2;Shatterfoil
BIY;Starter Deck: Yugi (BIY);Starter-Deck:-Yugi-(BIY);Wall of Illusion;0;
BPW2;Battle Pack 2: War of the Giants - Round 2;Battle-Pack-2:-War-of-the-Giants---Round-2;Wall of Illusion;0;
DIY;Starter Deck: Yugi (DIY);Starter-Deck:-Yugi-(DIY);Wall of Illusion;0;
DLG1;Dark Legends;Dark-Legends;Wall of Illusion;0;
DT04;Duel Terminal 4;Duel-Terminal-4;Wall of Illusion;0;
MIY;Starter Deck: Yugi (MIY);Starter-Deck:-Yugi-(MIY);Wall of Illusion;0;
RP01;Retro Pack;Retro-Pack;Wall of Illusion;0;
SBCB;Speed Duel: Battle City Box;Speed-Duel:-Battle-City-Box;Wall of Illusion;0;
SYE;Starter Deck: Yugi Evolution;Starter-Deck:-Yugi-Evolution;Wall of Illusion;0;
TP7;Tournament Pack 7;Tournament-Pack-7;Wall of Illusion;0;
WGRT;War of the Giants Reinforcements;War-of-the-Giants-Reinforcements;Wall of Illusion;0;
DDY;Starter Deck: Yugi (DDY);Starter-Deck:-Yugi-(DDY);Wall of Illusion (V.1 - Common);1;Common
SDY;Starter Deck: Yugi;Starter-Deck:-Yugi;Wall of Illusion (V.1 - Common);1;Common
DDY;Starter Deck: Yugi (DDY);Starter-Deck:-Yugi-(DDY);Wall of Illusion (V.2 - Common);2;Common
SDY;Starter Deck: Yugi;Starter-Deck:-Yugi;Wall of Illusion (V.2 - Common);2;Common
SDY;Starter Deck: Yugi;Starter-Deck:-Yugi;Wall of Illusion (V.3 - Common);3;Common
CSOC;Crossroads of Chaos;Crossroads-of-Chaos;Wall of Ivy;0;
AST;Ancient Sanctuary;Ancient-Sanctuary;Wall of Revealing Light;0;
DR2;Dark Revelation 2;Dark-Revelation-2;Wall of Revealing Light;0;
DT06;Duel Terminal 6;Duel-Terminal-6;Wall of Revealing Light;0;
AP03;Astral Pack Three;Astral-Pack-Three;Wall of Thorns;0;
CRMS;Crimson Crisis;Crimson-Crisis;Wall of Thorns;0;
LCJW;Legendary Collection 4: Mega Pack;Legendary-Collection-4:-Mega-Pack;Wall Shadow;0;
MDM;Spell Ruler (MDM);Spell-Ruler-(MDM);Wall Shadow;0;
SDH;Spell Ruler (SDH);Spell-Ruler-(SDH);Wall Shadow;0;
SDM;Spell Ruler (SDM);Spell-Ruler-(SDM);Wall Shadow;0;
MRL;Magic Ruler;Magic-Ruler;Wall Shadow (V.1 - Common);1;Common
SRL;Spell Ruler;Spell-Ruler;Wall Shadow (V.1 - Common);1;Common
MRL;Magic Ruler;Magic-Ruler;Wall Shadow (V.2 - Common);2;Common
SRL;Spell Ruler;Spell-Ruler;Wall Shadow (V.2 - Common);2;Common
SRL;Spell Ruler;Spell-Ruler;Wall Shadow (V.3 - Common);3;Common
DBGC;Deck Build Pack: Grand Creators;Deck-Build-Pack:-Grand-Creators;Wandering Gryphon Rider;0;
GRCR;The Grand Creators;The-Grand-Creators;Wandering Gryphon Rider;0;
DUSA;Duelist Saga;Duelist-Saga;Wandering King Wildwind;0;
GFP2;Ghosts From the Past: The 2nd Haunting;Ghosts-From-the-Past:-The-2nd-Haunting;Wandering King Wildwind;0;
PP19;Premium Pack 19;Premium-Pack-19;Wandering King Wildwind (V.1 - Common);1;Common
PP19;Premium Pack 19;Premium-Pack-19;Wandering King Wildwind (V.2 - Secret Rare);2;Secret Rare
DB2;Dark Beginning 2;Dark-Beginning-2;Wandering Mummy;0;
PGD;Pharaonic Guardian;Pharaonic-Guardian;Wandering Mummy;0;
CYAC-JP;Cyberstorm Access (OCG);Cyberstorm-Access-(OCG);Wannabee!;0;
23PP;Premium Pack 2023;Premium-Pack-2023;War Magus - Aakas (V.1 - Common);1;Common
23PP;Premium Pack 2023;Premium-Pack-2023;War Magus - Aakas (V.2 - Parallel Rare);2;Parallel Rare
23PP;Premium Pack 2023;Premium-Pack-2023;War Magus - Aakas (V.3 - Super Rare);3;Super Rare
23PP;Premium Pack 2023;Premium-Pack-2023;War Magus - Aakas (V.4 - Secret Rare);4;Secret Rare
23PP;Premium Pack 2023;Premium-Pack-2023;War Magus - Aakas (V.5 - Special);5;Special
BLVO;Blazing Vortex;Blazing-Vortex;War Rock Bashileos;0;
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Bashileos (V.1 - Ultra Rare);1;Ultra Rare
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Bashileos (V.2 - Secret Rare);2;Secret Rare
LIOV;Lightning Overdrive;Lightning-Overdrive;War Rock Big Blow;0;
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Big Blow;0;
LIOV;Lightning Overdrive;Lightning-Overdrive;War Rock Dignity;0;
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Dignity;0;
BLVO;Blazing Vortex;Blazing-Vortex;War Rock Fortia;0;
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Fortia;0;
BLVO;Blazing Vortex;Blazing-Vortex;War Rock Gactos;0;
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Gactos;0;
LIOV;Lightning Overdrive;Lightning-Overdrive;War Rock Generations;0;
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Generations;0;
LIOV;Lightning Overdrive;Lightning-Overdrive;War Rock Mammud;0;
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Mammud;0;
DIFO;Dimension Force;Dimension-Force;War Rock Medium;0;
DIFO-JP;Dimension Force (OCG);Dimension-Force-(OCG);War Rock Medium;0;
LIOV;Lightning Overdrive;Lightning-Overdrive;War Rock Meteoragon;0;
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Meteoragon;0;
BLVO;Blazing Vortex;Blazing-Vortex;War Rock Mountain;0;
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Mountain;0;
BLVO;Blazing Vortex;Blazing-Vortex;War Rock Ordeal;0;
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Ordeal (V.1 - Common);1;Common
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Ordeal (V.2 - Secret Rare);2;Secret Rare
BLVO;Blazing Vortex;Blazing-Vortex;War Rock Orpis;0;
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Orpis;0;
BLVO;Blazing Vortex;Blazing-Vortex;War Rock Skyler;0;
MP22;2022 Tin of the Pharaoh's Gods;2022-Tin-of-the-Pharaoh's-Gods;War Rock Skyler;0;
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Skyler (V.1 - Rare);1;Rare
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Skyler (V.2 - Secret Rare);2;Secret Rare
LIOV;Lightning Overdrive;Lightning-Overdrive;War Rock Spirit;0;
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Spirit (V.1 - Common);1;Common
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Spirit (V.2 - Secret Rare);2;Secret Rare
LIOV;Lightning Overdrive;Lightning-Overdrive;War Rock Wento;0;
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Wento (V.1 - Common);1;Common
WPP2;World Premiere Pack 2021;World-Premiere-Pack-2021;War Rock Wento (V.2 - Secret Rare);2;Secret Rare
SBTK;Speed Duel: Trials of the Kingdom;Speed-Duel:-Trials-of-the-Kingdom;War-Lion Ritual;0;
PP02;Premium Pack 2;Premium-Pack-2;War-Lion Ritual (V.1 - Super Rare);1;Super Rare
PP02;Premium Pack 2;Premium-Pack-2;War-Lion Ritual (V.2 - Secret Rare);2;Secret Rare
DT04;Duel Terminal 4;Duel-Terminal-4;Warlock of the Ice Barrier;0;
HA04;Hidden Arsenal 4;Hidden-Arsenal-4;Warlock of the Ice Barrier;0;
SD40;Structure Deck: Ice Barrier of the Frozen Prison;Structure-Deck:-Ice-Barrier-of-the-Frozen-Prison;Warlock of the Ice Barrier;0;
SDFC;Structure Deck: Freezing Chains;Structure-Deck:-Freezing-Chains;Warlock of the Ice Barrier;0;
HAC1;Hidden Arsenal: Chapter 1;Hidden-Arsenal:-Chapter-1;Warlock of the Ice Barrier (V.1 - Common);1;Common
HAC1;Hidden Arsenal: Chapter 1;Hidden-Arsenal:-Chapter-1;Warlock of the Ice Barrier (V.2 - Parallel Rare);2;Parallel Rare
TF04;5D's Tag Force 4 Promotional Cards;5D's-Tag-Force-4-Promotional-Cards;Warm Worm (V.1 - Ultra Rare);1;Ultra Rare
TF04;5D's Tag Force 4 Promotional Cards;5D's-Tag-Force-4-Promotional-Cards;Warm Worm (V.2 - Super Rare);2;Super Rare
MP21;2021 Tin of Ancient Battles;2021-Tin-of-Ancient-Battles;Warning Point;0;
PHRA;Phantom Rage;Phantom-Rage;Warning Point;0;
SDAZ;Structure Deck: Albaz Strike;Structure-Deck:-Albaz-Strike;Warning Point;0;
PHRA-JP;Phantom Rage (OCG);Phantom-Rage-(OCG);Warning Point (V.1 - Super Rare);1;Super Rare
PHRA-JP;Phantom Rage (OCG);Phantom-Rage-(OCG);Warning Point (V.2 - Secret Rare);2;Secret Rare
PHRA-JP;Phantom Rage (OCG);Phantom-Rage-(OCG);Warning Point (V.3 - Starlight Rare);3;Starlight Rare
DB2;Dark Beginning 2;Dark-Beginning-2;Warrior Dai Grepher;0;
DEM2;Demo Deck 2015;Demo-Deck-2015;Warrior Dai Grepher;0;
SBAD;Speed Duel: Attack from the Deep;Speed-Duel:-Attack-from-the-Deep;Warrior Dai Grepher;0;
ST14;Starter Deck 2014;Starter-Deck-2014;Warrior Dai Grepher;0;
SYE;Starter Deck: Yugi Evolution;Starter-Deck:-Yugi-Evolution;Warrior Dai Grepher;0;
YS14;Super Starter: Space-Time Showdown;Super-Starter:-Space-Time-Showdown;Warrior Dai Grepher;0;
YSD;Starter Deck: GX 2006;Starter-Deck:-GX-2006;Warrior Dai Grepher;0;
LOD;Legacy of Darkness;Legacy-of-Darkness;Warrior Dai Grepher (V.1 - Common);1;Common
LOD;Legacy of Darkness;Legacy-of-Darkness;Warrior Dai Grepher (V.2 - Common);2;Common
GLD2;Gold Series 2;Gold-Series-2;Warrior Elimination;0;
LCKC;Legendary Collection Kaiba Mega Pack;Legendary-Collection-Kaiba-Mega-Pack;Warrior Elimination;0;
SBAD;Speed Duel: Attack from the Deep;Speed-Duel:-Attack-from-the-Deep;Warrior Elimination;0;
TP7;Tournament Pack 7;Tournament-Pack-7;Warrior Elimination;0;
DR01;Duel Royale Deck Set EX;Duel-Royale-Deck-Set-EX;Warrior Lady of the Wasteland;0;
DT04;Duel Terminal 4;Duel-Terminal-4;Warrior Lady of the Wasteland;0;
SD5;Structure Deck: Warrior's Triumph;Structure-Deck:-Warrior's-Triumph;Warrior Lady of the Wasteland;0;
SGX1;Speed Duel GX: Duel Academy Box;Speed-Duel-GX:-Duel-Academy-Box;Warrior Lady of the Wasteland;0;
YS11;Starter Deck: Dawn of the Xyz;Starter-Deck:-Dawn-of-the-Xyz;Warrior Lady of the Wasteland;0;
DC01;Deck Custom Pack 01;Deck-Custom-Pack-01;Warrior Lady of the Wasteland (V.1 - Common);1;Common
DC01;Deck Custom Pack 01;Deck-Custom-Pack-01;Warrior Lady of the Wasteland (V.2 - Parallel Rare);2;Parallel Rare
DR02;Duel Royale Deck Set EX Round 2;Duel-Royale-Deck-Set-EX-Round-2;Warrior of Atlantis;0;
SDRE;Structure Deck: Realm of the Sea Emperor;Structure-Deck:-Realm-of-the-Sea-Emperor;Warrior of Atlantis;0;
FOTB;Force of the Breaker;Force-of-the-Breaker;Warrior of Atlantis (V.1 - Rare);1;Rare
FOTB;Force of the Breaker;Force-of-the-Breaker;Warrior of Atlantis (V.2 - Ultimate Rare);2;Ultimate Rare
TP2;Tournament Pack 2;Tournament-Pack-2;Warrior of Tradition;0;
AST;Ancient Sanctuary;Ancient-Sanctuary;Warrior of Zera;0;
DR2;Dark Revelation 2;Dark-Revelation-2;Warrior of Zera;0;
SSD1;Speed Start Deck Link Edition;Speed-Start-Deck-Link-Edition;Warrior of Zera;0;
YSD;Starter Deck: GX 2006;Starter-Deck:-GX-2006;Warrior of Zera;0;
LDB;Legend of Blue Eyes White Dragon (LDB);Legend-of-Blue-Eyes-White-Dragon-(LDB);Wasteland;0;
SBLS;Speed Duel: Arena of Lost Souls;Speed-Duel:-Arena-of-Lost-Souls;Wasteland;0;
LDD;Legend of Blue Eyes White Dragon (LDD);Legend-of-Blue-Eyes-White-Dragon-(LDD);Wasteland (V.1 - Common);1;Common
LOB;Legend of Blue Eyes White Dragon;Legend-of-Blue-Eyes-White-Dragon;Wasteland (V.1 - Common);1;Common
LDD;Legend of Blue Eyes White Dragon (LDD);Legend-of-Blue-Eyes-White-Dragon-(LDD);Wasteland (V.2 - Common);2;Common
LOB;Legend of Blue Eyes White Dragon;Legend-of-Blue-Eyes-White-Dragon;Wasteland (V.2 - Common);2;Common
LOB;Legend of Blue Eyes White Dragon;Legend-of-Blue-Eyes-White-Dragon;Wasteland (V.3 - Common);3;Common
LOB;Legend of Blue Eyes White Dragon;Legend-of-Blue-Eyes-White-Dragon;Wasteland (V.4 - Common);4;Common
LCYW;Legendary Collection 3: Mega Pack;Legendary-Collection-3:-Mega-Pack;Watapon;0;
MOV;Yu-Gi-Oh! The Movie;Yu-Gi-Oh!-The-Movie;Watapon;0;
FLOD;Flames of Destruction;Flames-of-Destruction;Watch Cat;0;
FLOD-JP;Flames of Destruction (OCG);Flames-of-Destruction-(OCG);Watch Cat;0;
MP19;2019 Gold Sarcophagus Tin Mega Pack;2019-Gold-Sarcophagus-Tin-Mega-Pack;Watch Cat;0;
NECH;The New Challengers;The-New-Challengers;Watch Dog;0;
NECH-JP;The New Challengers (OCG);The-New-Challengers-(OCG);Watch Dog;0;
DP18;Duelist Pack: Legend Duelist;Duelist-Pack:-Legend-Duelist;Water Dragon;0;
DR04;Dark Revelation 4;Dark-Revelation-4;Water Dragon;0;
LEDU;Legendary Duelists;Legendary-Duelists;Water Dragon;0;
MF02;Mattel Action Figure Serie 2;Mattel-Action-Figure-Serie-2;Water Dragon;0;
SGX2;Speed Duel GX: Midterm Paradox;Speed-Duel-GX:-Midterm-Paradox;Water Dragon (V.1 - Common);1;Common
EEN;Elemental Energy;Elemental-Energy;Water Dragon (V.1 - Super Rare);1;Super Rare
SGX2;Speed Duel GX: Midterm Paradox;Speed-Duel-GX:-Midterm-Paradox;Water Dragon (V.2 - Secret Rare);2;Secret Rare
EEN;Elemental Energy;Elemental-Energy;Water Dragon (V.2 - Ultimate Rare);2;Ultimate Rare
DP18;Duelist Pack: Legend Duelist;Duelist-Pack:-Legend-Duelist;Water Dragon Cluster;0;
LEDU;Legendary Duelists;Legendary-Duelists;Water Dragon Cluster;0;
SGX2;Speed Duel GX: Midterm Paradox;Speed-Duel-GX:-Midterm-Paradox;Water Dragon Cluster;0;
DBGC;Deck Build Pack: Grand Creators;Deck-Build-Pack:-Grand-Creators;Water Enchantress of the Temple;0;
OP19;OTS Tournament Pack 19;OTS-Tournament-Pack-19;Water Enchantress of the Temple;0;
GRCR;The Grand Creators;The-Grand-Creators;Water Enchantress of the Temple (V.1 - Ultra Rare);1;Ultra Rare
GRCR;The Grand Creators;The-Grand-Creators;Water Enchantress of the Temple (V.2 - Collectors Rare);2;Collectors Rare
ANPR;Ancient Prophecy;Ancient-Prophecy;Water Hazard;0;
SBAD;Speed Duel: Attack from the Deep;Speed-Duel:-Attack-from-the-Deep;Water Hazard;0;
SDRE;Structure Deck: Realm of the Sea Emperor;Structure-Deck:-Realm-of-the-Sea-Emperor;Water Hazard;0;
IGAS;Ignition Assault;Ignition-Assault;Water Leviathan @Ignister;0;
IGAS-JP;Ignition Assault (OCG);Ignition-Assault-(OCG);Water Leviathan @Ignister;0;
OP04;OTS Tournament Pack 4;OTS-Tournament-Pack-4;Water Magician;0;
TP2;Tournament Pack 2;Tournament-Pack-2;Water Magician;0;
BLHR;Battles of Legend: Hero's Revenge;Battles-of-Legend:-Hero's-Revenge;Water of Life;0;
CP19;Collection Pack: Duelist of Revolution Version;Collection-Pack:-Duelist-of-Revolution-Version;Water of Life;0;
PMT;Metal Raiders (PMT);Metal-Raiders-(PMT);Water Omotics;0;
MRD;Metal Raiders;Metal-Raiders;Water Omotics (V.1 - Common);1;Common
MRD;Metal Raiders;Metal-Raiders;Water Omotics (V.2 - Common);2;Common
MRD;Metal Raiders;Metal-Raiders;Water Omotics (V.3 - Common);3;Common
5DS1;Starter Deck: Yu-Gi-Oh! 5D's;Starter-Deck:-Yu-Gi-Oh!-5D's;Water Spirit;0;
YSD3;Starter Deck: 2008;Starter-Deck:-2008;Water Spirit;0;
MACR;Maximum Crisis;Maximum-Crisis;Waterfall of Dragon Souls;0;
MACR-JP;Maximum Crisis (OCG);Maximum-Crisis-(OCG);Waterfall of Dragon Souls;0;
MP18;2018 Mega-Tin Mega Pack;2018-Mega-Tin-Mega-Pack;Waterfall of Dragon Souls;0;
GAOV;Galactic Overlord;Galactic-Overlord;Wattaildragon;0;
HD13;Half Deck 2013;Half-Deck-2013;Wattaildragon;0;
ST14;Starter Deck 2014;Starter-Deck-2014;Wattaildragon;0;
YS14;Super Starter: Space-Time Showdown;Super-Starter:-Space-Time-Showdown;Wattaildragon;0;
YSKR;Starter Deck: Kaiba Reloaded;Starter-Deck:-Kaiba-Reloaded;Wattaildragon;0;
STOR;Storm of Ragnarok;Storm-of-Ragnarok;Wattberyx;0;
DREV;Duelist Revolution;Duelist-Revolution;Wattbetta;0;
PHSW;Photon Shockwave;Photon-Shockwave;Wattcancel;0;
DREV;Duelist Revolution;Duelist-Revolution;Wattcannon;0;
STBL;Starstrike Blast;Starstrike-Blast;Wattcastle;0;
DREV;Duelist Revolution;Duelist-Revolution;Wattchimera (V.1 - Ultra Rare);1;Ultra Rare
DREV;Duelist Revolution;Duelist-Revolution;Wattchimera (V.2 - Ultimate Rare);2;Ultimate Rare
DREV;Duelist Revolution;Duelist-Revolution;Wattcine;0;
PHSW;Photon Shockwave;Photon-Shockwave;Wattcobra;0;
TSHD;The Shining Darkness;The-Shining-Darkness;Wattcube;0;
STBL;Starstrike Blast;Starstrike-Blast;Wattdragonfly;0;
TSHD;The Shining Darkness;The-Shining-Darkness;Wattfox;0;
DUOV;Duel Overload;Duel-Overload;Wattgiraffe;0;
TSHD;The Shining Darkness;The-Shining-Darkness;Wattgiraffe;0;
STBL;Starstrike Blast;Starstrike-Blast;Watthopper;0;
STOR;Storm of Ragnarok;Storm-of-Ragnarok;Watthydra;0;
STBL;Starstrike Blast;Starstrike-Blast;Wattjustment;0;
BP03;Battle Pack 3: Monster League;Battle-Pack-3:-Monster-League;Wattjustment (V.1 - Common);1;Common
BP03;Battle Pack 3: Monster League;Battle-Pack-3:-Monster-League;Wattjustment (V.2 - Shatterfoil);2;Shatterfoil
STBL;Starstrike Blast;Starstrike-Blast;Wattkeeper;0;
STOR;Storm of Ragnarok;Storm-of-Ragnarok;Wattkey;0;
TU04;Turbo Pack: Booster Four;Turbo-Pack:-Booster-Four;Wattkid;0;
TP1;Tournament Pack 1;Tournament-Pack-1;Wattkid (V.2 - Common);2;Common
EXFO;Extreme Force;Extreme-Force;Wattkinetic Puppeteer;0;
EXFO-JP;Extreme Force (OCG);Extreme-Force-(OCG);Wattkinetic Puppeteer;0;
MP18;2018 Mega-Tin Mega Pack;2018-Mega-Tin-Mega-Pack;Wattkinetic Puppeteer;0;
STBL;Starstrike Blast;Starstrike-Blast;Wattkiwi;0;
BPW2;Battle Pack 2: War of the Giants - Round 2;Battle-Pack-2:-War-of-the-Giants---Round-2;Wattlemur;0;
DREV;Duelist Revolution;Duelist-Revolution;Wattlemur;0;
WGRT;War of the Giants Reinforcements;War-of-the-Giants-Reinforcements;Wattlemur;0;
STOR;Storm of Ragnarok;Storm-of-Ragnarok;Wattmole;0;
DREV;Duelist Revolution;Duelist-Revolution;Wattpheasant;0;
CHIM;Chaos Impact;Chaos-Impact;Wattrain;0;
CHIM-JP;Chaos Impact (OCG);Chaos-Impact-(OCG);Wattrain;0;
STBL;Starstrike Blast;Starstrike-Blast;Wattsquirrel;0;
EP14;Extra Pack: Knights of Order;Extra-Pack:-Knights-of-Order;Wattsychic Fighter;0;
WSUP;World Superstars;World-Superstars;Wattsychic Fighter;0;
TSHD;The Shining Darkness;The-Shining-Darkness;Wattwoodpecker;0;
CP05;Champion Pack: Game Five;Champion-Pack:-Game-Five;Wave-Motion Cannon;0;
DR02;Duel Royale Deck Set EX Round 2;Duel-Royale-Deck-Set-EX-Round-2;Wave-Motion Cannon;0;
DR1;Dark Revelation 1;Dark-Revelation-1;Wave-Motion Cannon;0;
DUDE;Duel Devastator;Duel-Devastator;Wave-Motion Cannon;0;
MFC;Magician's Force;Magician's-Force;Wave-Motion Cannon;0;
TSHD;The Shining Darkness;The-Shining-Darkness;Wave-Motion Inferno;0;
ANGU;Ancient Guardians;Ancient-Guardians;Wavering Eyes;0;
CORE;Clash of Rebellions;Clash-of-Rebellions;Wavering Eyes;0;
CORE-JP;Clash of Rebellions (OCG);Clash-of-Rebellions-(OCG);Wavering Eyes;0;
CROS;Crossed Souls;Crossed-Souls;Wavering Eyes;0;
OP07;OTS Tournament Pack 7;OTS-Tournament-Pack-7;Wavering Eyes;0;
SD31;Structure Deck: Pendulum Evolution;Structure-Deck:-Pendulum-Evolution;Wavering Eyes;0;
DBAG;Deck Build Pack: Ancient Guardians;Deck-Build-Pack:-Ancient-Guardians;Wavering Eyes (V.1 - Common);1;Common
DBAG;Deck Build Pack: Ancient Guardians;Deck-Build-Pack:-Ancient-Guardians;Wavering Eyes (V.2 - Parallel Rare);2;Parallel Rare
AST;Ancient Sanctuary;Ancient-Sanctuary;Weapon Change;0;
DR2;Dark Revelation 2;Dark-Revelation-2;Weapon Change;0;
SD10;Structure Deck: Machine Re-Volt;Structure-Deck:-Machine-Re-Volt;Weapon Change;0;
SGX2;Speed Duel GX: Midterm Paradox;Speed-Duel-GX:-Midterm-Paradox;Weapon Change;0;
MDM;Spell Ruler (MDM);Spell-Ruler-(MDM);Weather Report;0;
SDH;Spell Ruler (SDH);Spell-Ruler-(SDH);Weather Report;0;
SDM;Spell Ruler (SDM);Spell-Ruler-(SDM);Weather Report;0;
MRL;Magic Ruler;Magic-Ruler;Weather Report (V.1 - Common);1;Common
SRL;Spell Ruler;Spell-Ruler;Weather Report (V.1 - Common);1;Common
MRL;Magic Ruler;Magic-Ruler;Weather Report (V.2 - Common);2;Common
SRL;Spell Ruler;Spell-Ruler;Weather Report (V.2 - Common);2;Common
SRL;Spell Ruler;Spell-Ruler;Weather Report (V.3 - Common);3;Common
BLAR;Battles of Legend: Armageddon;Battles-of-Legend:-Armageddon;Weathering Soldier;0;
CP20;Collection Pack 2020;Collection-Pack-2020;Weathering Soldier;0;
CYHO;Cybernetic Horizon;Cybernetic-Horizon;Wee Witch's Apprentice;0;
CYHO-JP;Cybernetic Horizon (OCG);Cybernetic-Horizon-(OCG);Wee Witch's Apprentice;0;
MP19;2019 Gold Sarcophagus Tin Mega Pack;2019-Gold-Sarcophagus-Tin-Mega-Pack;Wee Witch's Apprentice;0;
DR04;Dark Revelation 4;Dark-Revelation-4;Weed Out;0;
EEN;Elemental Energy;Elemental-Energy;Weed Out;0;
ABPF;Absolute Powerforce;Absolute-Powerforce;Weeping Idol;0;
OP14;OTS Tournament Pack 14;OTS-Tournament-Pack-14;Weeping Idol;0;
LDS1;Legendary Duelists: Season 1;Legendary-Duelists:-Season-1;Weevil Underwood Art Token;0;
PHHY;Photon Hypernova;Photon-Hypernova;Weighbridge;0;
PHHY-JP;Photon Hypernova (OCG);Photon-Hypernova-(OCG);Weighbridge;0;
ORCS;Order of Chaos;Order-of-Chaos;Weights & Zenmaisures;0;
DBTM;Deck Build Pack: Tactical Masters;Deck-Build-Pack:-Tactical-Masters;Welcome Labrynth;0;
TAMA;Tactical Masters;Tactical-Masters;Welcome Labrynth;0;
SBTK;Speed Duel: Trials of the Kingdom;Speed-Duel:-Trials-of-the-Kingdom;Wetha;0;
LODT;Light of Destruction;Light-of-Destruction;Wetlands;0;
LTGY;Lord of the Tachyon Galaxy;Lord-of-the-Tachyon-Galaxy;Wheel of Prophecy;0;
MP14;2014 Mega-Tins Mega-Pack;2014-Mega-Tins-Mega-Pack;Wheel of Prophecy;0;
LDK2;Legendary Decks II;Legendary-Decks-II;Where Arf Thou?;0;
OP13;OTS Tournament Pack 13;OTS-Tournament-Pack-13;Where Arf Thou?;0;
REDU;Return of the Duelist;Return-of-the-Duelist;Where Arf Thou?;0;
SD32;Structure Deck: Cyberse Link (OCG);Structure-Deck:-Cyberse-Link-(OCG);Where Arf Thou?;0;
SD40;Structure Deck: Ice Barrier of the Frozen Prison;Structure-Deck:-Ice-Barrier-of-the-Frozen-Prison;Where Arf Thou?;0;
SDCL;Structure Deck: Cyberse Link;Structure-Deck:-Cyberse-Link;Where Arf Thou?;0;
SDFC;Structure Deck: Freezing Chains;Structure-Deck:-Freezing-Chains;Where Arf Thou?;0;
MDM;Spell Ruler (MDM);Spell-Ruler-(MDM);Whiptail Crow;0;
SBLS;Speed Duel: Arena of Lost Souls;Speed-Duel:-Arena-of-Lost-Souls;Whiptail Crow;0;
SDH;Spell Ruler (SDH);Spell-Ruler-(SDH);Whiptail Crow;0;
SDM;Spell Ruler (SDM);Spell-Ruler-(SDM);Whiptail Crow;0;
SS05;Speed Duel Starter Decks: Twisted Nightmares;Speed-Duel-Starter-Decks:-Twisted-Nightmares;Whiptail Crow;0;
MRL;Magic Ruler;Magic-Ruler;Whiptail Crow (V.1 - Common);1;Common
SRL;Spell Ruler;Spell-Ruler;Whiptail Crow (V.1 - Common);1;Common
MRL;Magic Ruler;Magic-Ruler;Whiptail Crow (V.2 - Common);2;Common
SRL;Spell Ruler;Spell-Ruler;Whiptail Crow (V.2 - Common);2;Common
SRL;Spell Ruler;Spell-Ruler;Whiptail Crow (V.3 - Common);3;Common
DT06;Duel Terminal 6;Duel-Terminal-6;Whirlwind of Gusto;0;
HA06;Hidden Arsenal 6;Hidden-Arsenal-6;Whirlwind of Gusto;0;
DR3;Dark Revelation 3;Dark-Revelation-3;Whirlwind Prodigy;0;
FET;Flaming Eternity;Flaming-Eternity;Whirlwind Prodigy;0;
