BACH-JP,Swordsoul Sinister Sovereign - Qixing Longyuan (V.3 - Starlight Rare)
BODE-JP,Swordsoul Strategist Longyuan
BACH-JP,Swordsoul Strife
BODE-JP,Swordsoul Supreme Sovereign - Chengying (V.4 - Starlight Rare)
DIK,Swordstalker
BIK,Swordstalker
DDK,Swordstalker (V.2 - Common)
SDK,Swordstalker (V.3 - Common)
LVAL,Sylvan Komushroomo
RATE,Symphonic Warrior Guitaar
CRV,System Down (V.1 - Rare)
OP19,Symph Amplifire
MP18,Sylvan Princessprite
RATE,Symphonic Warrior Synthess
SDSE,Synchron Carrier
PRIO,Sylvan Lotuswain
RATE,Symph Amplifire
LVAL,Sylvan Guardioak
STOR,Symphonic Warrior Basses
5DS3,Synchron Explorer
MP17,Symph Amplifire
STOR,Symphonic Warrior Piaano
LED6,Synchro Chase
PRIO,Sylvan Charity
PRIO,Sylvan Snapdrassinagon (V.2 - Ultra Rare)
LDK2,Symbols of Duty
TDGS,Synchro Deflector
MP17,Symphonic Warrior Synthess
TSHD,Synchro Ejection
LVAL,Sylvan Peaskeeper (V.2 - Ultra Rare)
PRIO,Sylvan Sagequoia
STOR,Symphonic Warrior Drumss
MP15,Sylvan Princessprout
DP10,Synchro Gift
5DS1,Synchronized Realm
BLVO,Synchro Transmission
LVAL,Sylvan Mikorange
SOI,Symbol of Heritage
LVAL,Sylvan Blessing
LVAL,Sylvan Cherubsprout
PRIO,Sylvan Princessprout
DPCT,Synchro Blast Wave
CSOC,Synchro Strike
MP15,Sylvan Charity
LVAL,Sylvan Flowerknight
SR05,Synthetic Seraphim
PGL2,Sylvan Charity
MP14,Sylvan Marshalleaf
LDS1,Syrus Truesdale Art Token
OP02,System Down
LVAL,Sylvan Hermitree
BLHR,Symbol of Friendship
TSHD,Synchro Magnet
OP11,Synchro Material
LVAL,Sylvan Marshalleaf
LVAL,Sylvan Peaskeeper (V.1 - Rare)
MP15,Sylvan Sagequoia
POTD,Synthetic Seraphim
MP14,Sylvan Bladefender
PRIO,Sylvan Cherubsprout
5DS1,Synchro Blast Wave
ABPF,Synchro Control
DREV,Synchro Fusionist
STON,Synthesis Spell
LCGX,System Down
LVAL,Sylvan Bladefender (V.2 - Ultra Rare)
MP14,Sylvan Hermitree
PRIO,Sylvan Snapdrassinagon (V.1 - Rare)
PRIO,Sylvan Waterslide
5DS1,Symbols of Duty
SDWS,Symbols of Duty
MP17,Symphonic Warrior Guitaar
MP15,Sylvan Lotuswain
TAEV,Symbols of Duty
OP19,Symphonic Warrior Basses
DP10,Synchro Barrier
5DS2,Synchro Boost
CRMS,Synchro Change
LC5D,Synchron Explorer
LVAL,Sylvan Bladefender (V.1 - Super Rare)
MP15,Sylvan Cherubsprout
MP14,Sylvan Flowerknight
PGL2,Sylvan Sagequoia
MIL1,Symbol of Friendship
SOVR,Synchro Barrier
5DS3,Synchro Boost
HSRD,Synchro Cracker
SDSE,Synchron Explorer
STBL,Synchro Soldier
MP14,Sylvan Komushroomo
OP19,Symphonic Warrior Drumss
MP17,Symphonic Warrior Miccs
OP19,Symphonic Warrior Piaano
DP08,Synchro Strike
MP14,Sylvan Blessing
MP14,Sylvan Guardioak
MP14,Sylvan Peaskeeper
MP15,Sylvan Waterslide
15AX-M,Symbol of Friendship (V.2 - Secret Rare)
5DS1,Synchro Boost
DP10,Synchro Material
MP14,Sylvan Mikorange
MP15,Sylvan Snapdrassinagon
MP01,Symbol of Friendship
SR05-JP,Synthetic Seraphim Token
EP14,Sylvan Bladefender
LVAL-JP,Sylvan Blessing
PRIO-JP,Sylvan Charity
PRIO-JP,Sylvan Cherubsprout
DIFO-JP,Sylvan Dancepione
LVAL-JP,Sylvan Flowerknight
LVAL-JP,Sylvan Guardioak
LVAL-JP,Sylvan Hermitree
LVAL-JP,Sylvan Komushroomo
PRIO-JP,Sylvan Lotuswain
LVAL-JP,Sylvan Marshalleaf
EP14,Sylvan Mikorange
LVAL-JP,Sylvan Peaskeeper
DOCS-JP,Sylvan Princessprite
EP14,Sylvan Princessprout
PRIO-JP,Sylvan Sagequoia
PRIO,Sylvan Snapdrassinagon (V.3 - Starfoil Rare)
PRIO-JP,Sylvan Snapdrassinagon
PRIO-JP,Sylvan Waterslide
PGB1,Symbol of Friendship
15AX-M,Symbol of Friendship (V.1 - Parallel Rare)
DR04,Symbol of Heritage
YSD3,Symbols of Duty
SECE-JP,Symph Amplifire
DIFO-JP,Symphonic Warrior DJJ
SECE-JP,Symphonic Warrior Guitaar
DIFO-JP,Symphonic Warrior Guitariss
DOCS-JP,Symphonic Warrior Miccs
DIFO-JP,Symphonic Warrior Rockks
SECE-JP,Symphonic Warrior Synthess
YSD3,Synchro Blast Wave
LC5D,Synchro Blast Wave
YSD3,Synchro Boost
EN01,Synchro Boost
PP19,Synchro Call (V.2 - Secret Rare)
PP19,Synchro Call (V.1 - Common)
DP23,Synchro Chase
SPHR,Synchro Cracker (V.2 - Parallel Rare)
SPHR,Synchro Cracker (V.1 - Common)
DP25,Synchro Dilemma
SD28,Synchron Carrier
SD28,Synchron Explorer
YSD3,Synchronized Realm
DAMA-JP,Synchro Overtake (V.3 - Starlight Rare)
DAMA-JP,Synchro Overtake (V.2 - Secret Rare)
DAMA-JP,Synchro Overtake (V.1 - Super Rare)
19PP,Synchro Transcend (V.3 - Secret Rare)
19PP,Synchro Transcend (V.2 - Ultra Rare)
19PP,Synchro Transcend (V.1 - Common)
WPP2,Synchro Transmission
23PP,Synchro Zone (V.1 - Common)
23PP,Synchro Zone (V.2 - Parallel Rare)
23PP,Synchro Zone (V.3 - Super Rare)
23PP,Synchro Zone (V.4 - Secret Rare)
23PP,Synchro Zone (V.5 - Special)
SPHR,Synkron Resonator (V.2 - Parallel Rare)
SPHR,Synkron Resonator (V.1 - Common)
SR05-JP,Synthetic Seraphim
DR04,System Down
CORE,Tamtam the Melodious Diva
MP21,TA.I. Strike
RDS,Tactical Espionage Expert
SBTK,Tail Swipe
MP15,Tachyon Chaos Hole
LVAL,Tackle Crusader
INCH,Tannhauser Gate
PRIO,Tachyon Chaos Hole
MRD,Tainted Wisdom (V.1 - Common)
IGAS,TA.I. Strike
STOR,Tanngnjostr of the Nordic Beasts
SBTK,Tainted Wisdom
AST,Talisman of Spell Sealing
SOD,Taunt
DR2,Talisman of Spell Sealing
STOR,Tanngrisnir of the Nordic Beasts
JOTL,"Talaya, Princess of Cherry Blossoms"
AST,Talisman of Trap Sealing
BP02,Tanngrisnir of the Nordic Beasts (V.1 - Common)
LC5D,Tanngnjostr of the Nordic Beasts
NECH,"Taotie, Shadow of the Yang Zing (V.1 - Super Rare)"
LTGY,Tatakawa Knight
SD09,Tail Swipe
OP02,Takuhee
MP15,"Taotie, Shadow of the Yang Zing"
GAOV,Tardy Orc
BP02,Tardy Orc (V.1 - Common)
BP03,Tardy Orc (V.1 - Rare)
YS13,Tasuke Knight
DR3,Tactical Espionage Expert
TU07,Tail Swipe
MRD,Tainted Wisdom (V.2 - Common)
MP1,Takriminos
DR2,Talisman of Trap Sealing
LCJW,Tail Swipe
BP02,Tanngrisnir of the Nordic Beasts (V.2 - Mosaic Rare)
LC5D,Tanngrisnir of the Nordic Beasts
GAOV,Tasuke Knight
SP14,Tasuke Knight (V.1 - Common)
SP14,Tasuke Knight (V.2 - Starfoil Rare)
CORE,Tatsunoko
DR3,Taunt
BP03,Tackle Crusader (V.1 - Common)
LCYW,Takriminos
MP14,"Talaya, Princess of Cherry Blossoms"
MP16,Tamtam the Melodious Diva
NECH,"Taotie, Shadow of the Yang Zing (V.2 - Super Rare)"
BP02,Tardy Orc (V.2 - Mosaic Rare)
BP03,Tackle Crusader (V.2 - Shatterfoil)
DB1,Tailor of the Fickle
MRL,Tailor of the Fickle (V.1 - Common)
SRL,Tailor of the Fickle (V.3 - Common)
MDM,Tailor of the Fickle
PMT,Tainted Wisdom
TP2,Takuhee
BP01,Tanngrisnir of the Nordic Beasts (V.1 - Common)
ABYR,Tannhauser Gate
BP02,Tasuke Knight (V.1 - Common)
PRIO-JP,Tachyon Chaos Hole
CHIM-JP,Tachyon Spiral Galaxy
PRIO-JP,Tachyon Transmigration
LVAL-JP,Tackle Crusader
LVB1,Tactical Exchanger
DR04,T.A.D.P.O.L.E.
SDH,Tailor of the Fickle
SDM,Tailor of the Fickle
MRL,Tailor of the Fickle (V.2 - Common)
SRL,Tailor of the Fickle (V.2 - Common)
SRL,Tailor of the Fickle (V.1 - Common)
DAMA-JP,Tailwind of Gusto
MRD,Tainted Wisdom (V.3 - Common)
IGAS-JP,TA.I. Strike
SD34,Talkback Lancer
PHHY-JP,Tally-Ho! Springans
CORE-JP,Tamtam the Melodious Diva
BP01,Tanngrisnir of the Nordic Beasts (V.2 - Starfoil Rare)
LVP2,Tanngrisnir of the Nordic Beasts
WPP1,Taotie Dragon
NECH-JP,"Taotie, Shadow of the Yang Zing"
BP03,Tardy Orc (V.2 - Shatterfoil)
BP02,Tasuke Knight (V.2 - Mosaic Rare)
DS14,Tasuke Knight
SR07-JP,Tatsunecro
RC02,Tatsunoko (V.3 - Collectors Rare)
RC02,Tatsunoko (V.2 - Secret Rare)
RC02,Tatsunoko (V.1 - Super Rare)
DF16,Tatsunoko
JF15,Tatsunoko
POTE,Tearlaments Cryme
POTE,Tearlaments Kaleido-Heart
POTE,Tearlaments Metanoise
OP21,Tearlaments Merrli
DABL,Terrors in the Hidden City
POTE,Tearlaments Kitkallos
DABL,Tearlaments Grief
DABL,Tearlaments Heartbeat
MP20,Tenyi Spirit - Vishuda
DPRP,Temple of the Kings
SDCH,Terraforming
OP21,Testudo Erat Numen
RIRA,Tenyi Spirit - Vishuda
CHIM,Tenyi Spirit - Ashuna
MP20,Tenyi Spirit - Shthana
LEHD,Terraforming
MGED,"Tempest, Dragon Ruler of Storms"
OP12,Tenyi Spirit - Vishuda
GFP2,Tenyi Spirit - Mapura
GFP2,Tenyi Spirit - Nahata
OP12,Tenyi Spirit - Adhara
DUOV,Terraforming
OP21,Tearlaments Reinoheart
LCKC,Terraforming
RIRA,Tenyi Spirit - Adhara
PGL2,Temple of the Kings
MAGO,Terraforming
CRMS,Telekinetic Power Well
SDMA,Temple of the Kings
SESL,Teardrop the Rikka Queen
YS17,Terraforming
TDGS,Telekinetic Charging Cell
SR04,Terraforming
EGS1,Tellus the Little Angel
RIRA,Tenyi Spirit - Shthana
DUOV,Tenyi Spirit - Sahasrara
SR08,Terraforming
SDSA,Terraforming
CT10,"Tempest, Dragon Ruler of Storms"
MP20,Tenyi Spirit - Mapura
HISU,"Tengu, the Winged Mayakashi"
SDPL,Terraforming
MP20,Test Panther
RIRA,Tenyi Spirit - Nahata
SOVR,Tempest Magician
MP20,Tenyi Spirit - Nahata
MP22,Terrors of the Underroot
OP17,Tenyi Spirit - Sahasrara
GFTP,Terror of Trishula
IOC,Terrorking Salmon (V.1 - Common)
CROS,Tellarknight Ptolemaeus (V.1 - Ultra Rare)
SR01,Tenacity of the Monarchs
LEDD,Terraforming
RIRA,Tenyi Spirit - Mapura
RYMP,Test Tiger
CYHO,Terrifying Toddler of Torment
LIOV,Terrors of the Underroot
MYFI,"Tempest, Dragon Ruler of Storms"
MAGO,Temple of the Six
YS12,Temtempo the Percussion Djinn
PHHY-JP,Tearlaments Kashtira
SECE,Tenacity of the Monarchs
SDMP,Terraforming
SDSC,Terraforming
GLAS,Test Tiger (V.1 - Ultra Rare)
DABL,Tearlaments Rulkallos (V.2 - Starlight Rare)
LTGY,"Tempest, Dragon Ruler of Storms"
BLRR,Tenma the Sky Star
SOI,Tenkabito Shien
SDZW,Terraforming
SDGU,Terraforming
SDGR,Terraforming
GLD2,Test Tiger
STOR,Terminal World
PP02,Terra Firma Gravity (V.1 - Super Rare)
SDRL,Terraforming
SR02,Terraforming
DR2,Terrorking Salmon
LCGX,Test Tiger
SR05,"Tethys, Goddess of Light"
YS18,Texchanger
INOV,Tellarknight Genesis
CHIM,Test Panther
SDLS,"Tethys, Goddess of Light"
SR03,Terraforming
STOR,Temple of the Six
TSHD,Testudo Erat Numen
AP01,Terraforming
GLAS,Test Ape
SDLS,Terraforming
SDRE,Terraforming
CROS,Tellarknight Ptolemaeus (V.2 - Ultimate Rare)
CMC,Teva
SDWA,Temple of the Six
FOTB,Terrible Deal
CSOC,Teleport
ABPF,Temple of the Sun
TDGS,Telekinetic Shocker
TDGS,Telepathic Power
RATE,Terminal World NEXT
SHSP,Terrene Toothed Tsuchinoko
REDU,Temperance of Prophecy
OP05,Terraforming
LOB,Terra the Terrible (V.2 - Common)
LOB,Terra the Terrible (V.1 - Common)
SBTK,Terror from the Deep! (Skill) (V.1 - Super Rare)
SDFC,Terror of Trishula
POTE-JP,Tearlaments Reinoheart
TU01,Terraforming
CRMS,"Tethys, Goddess of Light"
MP17,Tenmataitei
LCGX,Terra Firma Gravity
YS14,"Terratiger, the Empowered Warrior"
MAZE,Teardrop the Rikka Queen (V.1 - Ultra Rare)
SP14,Temtempo the Percussion Djinn (V.1 - Common)
SP14,Temtempo the Percussion Djinn (V.2 - Starfoil Rare)
CP02,Terraforming
MP19,Terrifying Toddler of Torment
DR1,Terrorking Archfiend
CSOC,Tempest Magician
CIBR,Temple of the Mind's Eye
SDK,Terra the Terrible (V.2 - Common)
DCR,Terrorking Archfiend (V.1 - Super Rare)
BP03,Telekinetic Shocker (V.1 - Rare)
TP8,Temple of Skulls
PGB1,Temple of the Kings
MP15,Tenacity of the Monarchs
SHVI,Tenmataitei
YS11,Tenshin
MP17,Terminal World NEXT
DR1,Terraforming
LDD,Terra the Terrible (V.1 - Common)
LDD,Terra the Terrible (V.2 - Common)
SBTK,Terror from the Deep! (Skill) (V.2 - Ultra Rare)
OP20,Terrorking Salmon
GLAS,Test Tiger (V.2 - Ultimate Rare)
POTE-JP,Tearlaments Kitkallos (V.1 - Super Rare)
PHHY-JP,Tearlaments Perlregia
DABL-JP,Tearlaments Rulkallos (V.1 - Super Rare)
POTE-JP,Tearlaments Scheiren (V.2 - Secret Rare)
15AX-M,Temple of the Kings (V.1 - Parallel Rare)
15AX-M,Temple of the Kings (V.2 - Secret Rare)
MP18,Temple of the Mind's Eye
BLAR,Ten Thousand Dragon
PGD,Terraforming
MIK,Terra the Terrible
SDK,Terra the Terrible (V.1 - Common)
POTE-JP,Tearlaments Kaleido-Heart (V.1 - Ultra Rare)
POTE-JP,Tearlaments Kaleido-Heart (V.3 - Ultimate Rare)
POTE-JP,Tearlaments Kaleido-Heart (V.4 - Starlight Rare)
DABL-JP,Tearlaments Rulkallos (V.2 - Secret Rare)
POTE-JP,Tearlaments Scheiren (V.1 - Super Rare)
BP03,Telekinetic Shocker (V.2 - Shatterfoil)
BP03,Telepathic Power (V.1 - Common)
BP03,Telepathic Power (V.2 - Shatterfoil)
CYAC-JP,Tellarknight Lyra
DBHS,"Tengu, the Winged Mayakashi (V.1 - Common)"
PP02,Terra Firma Gravity (V.2 - Secret Rare)
LDB,Terra the Terrible
DDK,Terra the Terrible (V.1 - Common)
IOC,Terrorking Salmon (V.2 - Common)
DBSS,Teardrop the Rikka Queen (V.1 - Ultra Rare)
DBSS,Teardrop the Rikka Queen (V.2 - Secret Rare)
MAZE,Teardrop the Rikka Queen (V.2 - Collectors Rare)
POTE-JP,Tearlaments Cryme
DABL-JP,Tearlaments Grief
POTE-JP,Tearlaments Havnis
DABL-JP,Tearlaments Heartbeat
POTE-JP,Tearlaments Kaleido-Heart (V.2 - Secret Rare)
POTE-JP,Tearlaments Kitkallos (V.2 - Secret Rare)
POTE-JP,Tearlaments Kitkallos (V.3 - Starlight Rare)
POTE-JP,Tearlaments Merrli
POTE-JP,Tearlaments Metanoise
DABL-JP,Tearlaments Rulkallos (V.3 - Starlight Rare)
POTE-JP,Tearlaments Scheiren (V.3 - Starlight Rare)
DABL-JP,Tearlaments Scream
POTE-JP,Tearlaments Sulliek
CYAC-JP,Tellarknight Altea
CYAC-JP,Tellarknight Constellar
CYAC-JP,Tellarknight Constellar Caduceus (V.1 - Ultra Rare)
CYAC-JP,Tellarknight Constellar Caduceus (V.2 - Secret Rare)
CYAC-JP,Tellarknight Constellar Caduceus (V.3 - Starlight Rare)
CYAC-JP,Tellarknight Constellar Caduceus (V.4 - Ultimate Rare)
INOV-JP,Tellarknight Genesis
CROS-JP,Tellarknight Ptolemaeus (V.1 - Ultra Rare)
CROS-JP,Tellarknight Ptolemaeus (V.2 - Secret Rare)
CROS-JP,Tellarknight Ptolemaeus (V.3 - Ultimate Rare)
21PP,Tellus the Little Angel (V.3 - Secret Rare)
21PP,Tellus the Little Angel (V.2 - Parallel Rare)
21PP,Tellus the Little Angel (V.1 - Common)
SR11-JP,"Tempest, Dragon Ruler of Storms"
20TH-C,"Tempest, Dragon Ruler of Storms (V.2 - Secret Rare)"
20TH-C,"Tempest, Dragon Ruler of Storms (V.1 - Ultra Rare)"
GS06,"Tempest, Dragon Ruler of Storms (V.3 - Gold Secret Rare)"
GS06,"Tempest, Dragon Ruler of Storms (V.2 - Gold Rare)"
GS06,"Tempest, Dragon Ruler of Storms (V.1 - Common)"
OP02,Temple of Skulls
DP17,Temple of the Kings
CIBR-JP,Temple of the Mind's Eye
SR01-JP,Tenacity of the Monarchs
SECE-JP,Tenacity of the Monarchs
PHHY-JP,Tenchi Kaimei
DBHS,"Tengu, the Winged Mayakashi (V.2 - Parallel Rare)"
DR04,Tenkabito Shien
SHVI-JP,Tenmataitei
CP18,Tenma the Sky Star
ROTD-JP,Ten Thousand Dragon
IGAS-JP,Ten Thousand Dragon
RIRA-JP,Tenyi Spirit - Adhara
CHIM-JP,Tenyi Spirit - Ashuna
RIRA-JP,Tenyi Spirit - Mapura
RIRA-JP,Tenyi Spirit - Nahata
LVP3,Tenyi Spirit - Sahasrara (V.1 - Super Rare)
LVP3,Tenyi Spirit - Sahasrara (V.2 - Secret Rare)
RIRA-JP,Tenyi Spirit - Shthana
RIRA-JP,Tenyi Spirit - Vishuda
SD34,Terminal World
RATE-JP,Terminal World NEXT
DR02,Terraforming
PAC1,Terraforming (V.1 - Super Rare)
PAC1,Terraforming (V.2 - Secret Rare)
PAC1,Terraforming (V.3 - Starlight Rare)
SD39,Terraforming
SD38,Terraforming
SR08-JP,Terraforming
ST17,Terraforming
SR04-JP,Terraforming
SR03-JP,Terraforming
SR02-JP,Terraforming
SD29,Terraforming
DS14,Terraforming
DS14,Terraforming (V.2 - Ultra Rare)
LOB,Terra the Terrible (V.3 - Common)
LOB,Terra the Terrible (V.4 - Common)
DIK,Terra the Terrible
BIK,Terra the Terrible
DDK,Terra the Terrible (V.2 - Common)
SDK,Terra the Terrible (V.3 - Common)
ST14,"Terratiger, the Empowered Warrior"
SHSP-JP,Terrene Toothed Tsuchinoko
CYHO-JP,Terrifying Toddler of Torment
SD45,Terrifying Trap Hole Nightmare
DCR,Terrorking Archfiend (V.2 - Super Rare)
DR02,Terrorking Salmon
SD40,Terror of Trishula (V.1 - Super Rare)
SD40,Terror of Trishula (V.2 - Secret Rare)
DABL-JP,Terrors in the Hidden City
POTE-JP,Terrors of the Overroot
WPP2,Terrors of the Underroot
WCS,Testament of the Arcane Lords (V.1 - Special)
WCS,Testament of the Arcane Lords (V.2 - Special)
CHIM-JP,Test Panther (V.3 - Special)
CHIM-JP,Test Panther (V.2 - Secret Rare)
CHIM-JP,Test Panther (V.1 - Super Rare)
LVP1,Test Tiger
SR05-JP,"Tethys, Goddess of Light"
15AX-M,Teva (V.1 - Common)
15AX-M,Teva (V.2 - Parallel Rare)
ST19,Texchanger
ST18,Texchanger
EXVC,TGX1-HL
EXVC,T.G. Recipro Dragonfly
SAST,T.G. Trident Launcher
EXVC,TG-SX1
LC5D,T.G. Warwolf
OP09,T.G. Cyber Magician
EXVC,T.G. Cyber Magician
EXVC,T.G. Power Gladiator
LC5D,T.G. Halberd Cannon
OP09,T.G. Rush Rhino
SAST,T.G. Star Guardian
JUMP,T.G. Hyper Librarian
EXVC,T.G. Wonder Magician (V.1 - Ultra Rare)
LC5D,T.G. Blade Blaster
OP09,T.G. Warwolf
EXVC,TGX3-DX2
EXVC,T.G. Halberd Cannon (V.1 - Ultra Rare)
LC5D,TG1-EM1
EXVC,T.G. Blade Blaster (V.2 - Ultimate Rare)
LC5D,T.G. Power Gladiator
EXVC,T.G. Blade Blaster (V.1 - Ultra Rare)
LC5D,T.G. Cyber Magician
LC5D,T.G. Striker
LC5D,T.G. Wonder Magician
EXVC,T.G. Halberd Cannon (V.2 - Ultimate Rare)
LC5D,T.G. Hyper Librarian
EXVC,T.G. Wonder Magician (V.2 - Ultimate Rare)
LGB1,T.G. Hyper Librarian
LC5D,T.G. Jet Falcon
LC5D,TGX1-HL
LC5D,TGX3-DX2
LC5D,T.G. Recipro Dragonfly
RC02,T.G. Wonder Magician (V.1 - Super Rare)
LC5D,TGX300
SAST-JP,T.G. Booster Raptor
LC5D,T.G. Catapult Dragon
CP19,T.G. Drill Fish
CP19,T.G. Gear Zombie (V.1 - Super Rare)
CP19,T.G. Gear Zombie (V.2 - Collectors Rare)
YGOS,T.G. Halberd Cannon
EXVC,T.G. Halberd Cannon (V.3 - Oversized)
DANE-JP,T.G. Halberd Cannon/Assault Mode (V.1 - Super Rare)
DANE-JP,T.G. Halberd Cannon/Assault Mode (V.2 - Secret Rare)
DANE-JP,T.G. Halberd Cannon/Assault Mode (V.3 - Special)
WQ11,T.G. Hyper Librarian
20AP-2,T.G. Hyper Librarian
TRC1,T.G. Hyper Librarian (V.1 - Ultra Rare)
TRC1,T.G. Hyper Librarian (V.2 - Secret Rare)
TRC1,T.G. Hyper Librarian (V.3 - Collectors Rare)
CP19,T.G. Metal Skeleton
DT06,T.G. Rush Rhino
BATT,T.G. Rush Rhino
SAST-JP,T.G. Screw Serpent
SAST-JP,T.G. Star Guardian (V.1 - Super Rare)
SAST-JP,T.G. Star Guardian (V.2 - Secret Rare)
SAST-JP,T.G. Star Guardian (V.3 - Special)
18SP-3,T.G. Striker (V.1 - Common)
18SP-3,T.G. Striker (V.2 - Super Rare)
LC5D,TG-SX1
SAST-JP,T.G. Tank Grub
SAST-JP,T.G. Trident Launcher (V.1 - Ultra Rare)
SAST-JP,T.G. Trident Launcher (V.2 - Secret Rare)
SAST-JP,T.G. Trident Launcher (V.3 - Special)
SAST-JP,T.G. Trident Launcher (V.4 - Ultimate Rare)
RC02,T.G. Wonder Magician (V.2 - Secret Rare)
RC02,T.G. Wonder Magician (V.3 - Collectors Rare)
CIBR,The Winged Dragon of Ra - Sphere Mode
MAMA,"Therion ""Bull"" Ain"
DUOV,The Last Warrior from Another Planet
DUDE,There Can Be Only One
LDS3,The Dark Magicians
BLCR,Thunder Ball
MAMA,"Therion ""Duke"" Yul"
GFP2,The Agent of Mystery - Earth
GFP2,The Flute of Summoning Kuriboh
POTE,"The Most Distant, Deepest Depths"
DIFO,"Therion ""Reaper"" Fum"
MP21,The Phantom Knights of Torn Scales
LDK2,The Black Stone of Legend
GFP2,The Sanctuary in the Sky
DIFO,The Weather Forecast
GFP2,The Agent of Creation - Venus
SDAZ,The Golden Swordsoul
BACH,The Zombie Vampire
DIFO,Therion Cross
TN19,The Winged Dragon of Ra
KICO,The Wicked Dreadroot
GFP2,The Agent of Life - Neptune
LDK2,The Legendary Exodia Incarnate
GFP2,The Agent of Entropy - Uranus
GFP2,The Sacred Waters in the Sky
DIFO,Therion Charge
LDK2,The Winged Dragon of Ra
MP21,The Phantom Knights of Stained Greaves
GFP2,The Executor of the Underworld - Pluto
DIFO,The Weather Painter Moonbow
KICO,The Wicked Avatar
LCKC,Thunder Dragon
POTE,Therion Irregular
BACH,The Agent of Destruction - Venus
PGL3,The Phantom Knights of Shade Brigandine
COTD,The Ascended of Thunder
BROL,The Phantom Knights of Ragged Gloves
HISU,Thunder Dragon
GFP2,The Agent of Miracles - Jupiter
MP22,Threshold Borg
DUPO,The Winged Dragon of Ra - Immortal Phoenix
MAGO,The White Stone of Ancients
MGED,The Weather Painter Rainbow
RYMP,Thunder King Rai-Oh
BROL,The Ice-Bound God
GFP2,The Agent of Force - Mars
GFP2,The Agent of Judgment - Saturn
LED2,Thousand-Eyes Restrict
GFP2,The Chorus in the Sky
MGED,The Weather Painter Snow
KICO,The Wicked Eraser
GFTP,The Monarchs Erupt
LCKC,The White Stone of Ancients
SDBT,Thunder Hand
LEHD,The Phantom Knights of Rusty Bardiche
MP18,The Ascended of Thunder
SDSA,The Beginning of the End
BLLR,The Phantom Knights of Break Sword
LDK2,The Melody of Awakening Dragon
DIFO,Therion Stand Up!
MAGO,The Phantom Knights of Rusty Bardiche
MGED,The Phantom Knights of Silent Boots
MP19,Thunder Dragonroar
GFP2,The Agent of Wisdom - Mercury
LED9,The Legendary Fisherman II
LDK2,The White Stone of Ancients
GFP2,The Sanctum of Parshath
DPBC,The Winged Dragon of Ra - Sphere Mode
HAC1,The Fabled Cerburrel (V.1 - Common)
DABL,The Great Noodle Inversion
FIGA,The Hidden City
EGS1,Thunderforce Attack
OP14,The Phantom Knights of Shade Brigandine
KICO,The Warrior Returning Alive
INOV,The Phantom Knights' Rank-Up-Magic Launch
SBCB,The Winged Dragon of Ra
LDS1,Thousand-Eyes Restrict
DAMA,The Iris Swordsoul (V.1 - Secret Rare)
ETCO,The Arrival Cyberse @Ignister
FET,The Light - Hex-Sealed Fusion
LC06,The King of D.
DIFO,"Therion ""Bull"" Ain"
LDS1,The Black Stone of Legend
MP19,Thunder Dragon Titan
BROL,The Deal of Destiny
ROTD,The First Darklord
LED9,The Legendary Fisherman III
LCKC,The White Stone of Legend
MGED,The Phantom Knights of Break Sword
SDSB,Threatening Roar
GEIM,The Book of the Law
KICO,Thunderspeed Summon
SDCR,The Light - Hex-Sealed Fusion
MGED,The Phantom Knights of Ancient Cloak
LED9,The Legendary Fisherman
SR01,Thestalos the Firestorm Monarch
SOFU,Thunder Dragon Fusion
FET,The Dark - Hex-Sealed Fusion
GFTP,Thestalos the Mega Monarch
EXFO,There Can Be Only One
MP19,Thunder Dragonhawk
MP19,Thunder Dragon Colossus
EP1,Theinen the Great Sphinx
YGLD,The Winged Dragon of Ra
LED3,The White Stone of Legend
MP19,Thunder Dragondark
MP19,Thunder Dragon Fusion
LCKC,The Fang of Critias
EGO1,The Monarchs Stormforth
DIFO,"Therion ""Duke"" Yul"
SPWA,The Weather Painter Cloud
MP19,Thunder Dragonduo
OP17,The Great Emperor Penguin
LED7,The True Name
SPWA,The Weather Painter Aurora
LEDD,The Eye of Timaeus
MAGO,The Prime Monarch
DPRP,Thousand-Eyes Restrict
BACH,The Great Double Casted Caster
OP13,The Lady in Wight
MGED,The Weather Snowy Canvas
ETCO,Thunder Dragonlord
EGS1,The True Name
SDSA,The Fabled Cerburrel
MGED,The Weather Rainbowed Canvas
MP17,The White Stone of Ancients
MP21,Thunder Hand
MGED,The Weather Painter Thunder
PGLD,Thunder King Rai-Oh
OP18,The Phantom Knights of Silent Boots
FLOD,The Sanctified Darklord
LCJW,The Gates of Dark World
LCKC,The Melody of Awakening Dragon
MACR,The Phantom Knights of Cursed Javelin
GFP2,The Winged Dragon of Ra - Sphere Mode
LEHD,The Phantom Knights of Break Sword
SDK,The Flute of Summoning Dragon (V.2 - Super Rare)
LC03,The Seal of Orichalcos
OP18,The Phantom Knights of Break Sword
SPWA,The Weather Painter Rainbow
GRCR,Thunder Discharge
SOFU,Thunder Dragonmatrix
BLRR,The Kaiju Files
